,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_afghan,hash_afghanistan,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_tiktok,hash_viral,hash_پشتون_تاجیک_هزاره_ازبک_زنده_باد
0,AF,7100849311931583745,1653295317,تحمل کن وطن این چت.ل ها گ.م میشوند چند روز بعد😍😍😍🤲🖤❤💚 #Omid_sf #fyp #2M #2millionviews @afg.forces.ok,6878584596998603782,🖤❤💚Afghanistan Ex_Army🖤❤💚,🇦🇫Afg_Forces_ok🇦🇫,0,False,https://www.tiktok.com/@afg.forces.ok/video/7100849311931583745?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100849311931583745&source=h5_m,119650,309,76,77,6576,6992411838797384474,6992411838797384474,72,6992411838797384474,original sound - younas__yk,Sk__Adozai,6.961001361010722e+18,Sk__Adozai,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6992411810972453658.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9fb9502e7e7c1cde366791131630cab8.json,False,False,,,,,[],0,0,Afghanistan,#Omid_sf #fyp #2M #2millionviews,0,0,0,0,0,1,0,0,0,0
1,AF,7097608436791119105,1652540742,رفیق های اکتور تانه منشن کنین 😉🤪 #shamshakimi #afgt,6599492961255522309,🅗🅐🅚🅘🅜🅘,"Proud to be Afghan 💪🏽🇦🇫
Call me Hakimi 😎
Band #afgT ☑️",0,False,https://www.tiktok.com/@_shamshakimi/video/7097608436791119105?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097608436791119105&source=h5_m,129410,318,156,2922,14584,7097608432664038145,7097608432664038145,72,7097608432664038145,original sound - _shamshakimi,🅗🅐🅚🅘🅜🅘,6.599492961255522e+18,🅗🅐🅚🅘🅜🅘,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7097608437260913410.mp3,,False,False,,,,,[],0,0,Afghanistan,#shamshakimi #afgt,0,0,0,0,0,0,0,0,0,0
2,GB,7095360098280819973,1652017261,#afghanistan #افغانستان #afghangirl #afghanboy زنده ياد انسانيت #foryoupage #پشتون_تاجیک_هزاره_ازبک_زنده_باد🇦🇫 #afghan_musicc_uk #foryou,6936961916221883398,Afghan musicc uk,,0,False,https://www.tiktok.com/@afghan_musicc_uk/video/7095360098280819973?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095360098280819973&source=h5_m,551076,1135,511,65,29597,7068431725369592581,7068431725369592581,72,7068431725369592581,original sound - afghan_musicc_uk (Contains music from: Oh Bano Bano Jana - Ahmad Zahir),"Contains music from: ""Oh Bano Bano Jana""",6.936961916221883e+18,Afghan musicc uk,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068431717526260485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/11906bc6674ed67886f4b73e835a04bb.json,False,False,Ahmad Zahir,Oh Bano Bano Jana,original sound - afghan_musicc_uk (Contains music from: Oh Bano Bano Jana - Ahmad Zahir),"Contains music from: ""Oh Bano Bano Jana""",[],0,0,Afghanistan,#afghanistan #افغانستان #afghangirl #afghanboy #foryoupage #پشتون_تاجیک_هزاره_ازبک_زنده_باد🇦🇫 #afghan_musicc_uk #foryou,0,1,1,1,0,0,0,0,0,1
3,AE,7100988790658829569,1653327791,Poor people's And rich asian countries.@toyota @dubai_263 @sommsamm @www.spokenenglish.guru @icc @pk_viral @qasimrajp00t @nicole_rx @indianexpressent @thitirat310 @slowmo.video34 @saudiarabiaqueen2,6699116535754228741,تمن کھوسہ١١٠ م.م,"😃👈ؤٹسپ لئکھ
٠٥٥٩م'مZk
Pakistani👈❤ڈیرہ غازی خان Pak-Army
ZinDaBaDکھوسہ UAE
PTI",0,False,https://www.tiktok.com/@zubair_khosa_official110/video/7100988790658829569?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100988790658829569&source=h5_m,2724851,520,168,1295,41308,7094721408257477382,7094721408257477382,72,7094721408257477382,original sound - 6.akj_,Leo ♕,6.874918441804269e+18,Leo ♕,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094721416977435397.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1acb0ba06d09504c39a439353825fa51.json,False,False,,,,,[],0,0,Afghanistan,,0,0,0,0,0,0,0,0,0,0
4,FR,7083863423544544518,1649340481,#travail #chantie #batiment,6534280443330565120,🇫🇷 M̷O̷H̷A̷ 🇪🇬,"🟥🟥🟥🟥🟥🟥🟥
⬜️⬜️⬜️🦅⬜️⬜️⬜️
⬛️⬛️⬛️⬛️⬛️⬛️⬛️
🇵🇸 ÉGYP𓋹IEN 🇪🇬
📍 FRANCE 🇲🇫",0,False,https://www.tiktok.com/@moha92_officiel/video/7083863423544544518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083863423544544518&source=h5_m,13038633,333,410611,492,126721,6780105155212740610,6780105155212740610,10033,6780105155212740610,Laughing,Gianluca Marino,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8737cfed1275419995af77c0f6f22195,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3138c37d97094ba99dff97a80603d76f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1390061916', 'external_song_key': 'apple_song_id'}]",0,0,Afghanistan,#travail #chantie #batiment,0,0,0,0,0,0,0,0,0,0
5,PK,7098526230110129434,1652754432,# Muhammad❤,7088356625362256922,🏏shaheenafridi035🏏,"Cricket 
Love 
🏏🏏",0,False,https://www.tiktok.com/@shaheenafridi035/video/7098526230110129434?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098526230110129434&source=h5_m,108311,182,571,647,16492,7048234092081187585,7048234092081187585,72,7048234092081187585,original sound - khurshid953,KHURSHID KHAN ❤,6.702447511670506e+18,KHURSHID KHAN ❤,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7048234084400696066.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ec5a579e7fa3ec8a85ef5b0f86759db0.json,False,False,,,,,[],0,0,Afghanistan,#,0,0,0,0,0,0,0,0,0,0
6,DE,7074681770142125318,1647202711,#foryoupage#foryou#funny#ramo5769#fyp#fy#fy#fypシ,6895024360291484673,@Funny Page,"— Jeden Tag neues Video—

-   FUNNY 😄 Page 
__FOLLOW  for MORE 🥰 .
..Thanks 😊",0,False,https://www.tiktok.com/@ramo.5769/video/7074681770142125318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074681770142125318&source=h5_m,63339603,16675,112559,12952,4036946,7074681751289056006,7074681751289056006,72,7074681751289056006,original sound - ramo.5769,@Funny Page,6.895024360291485e+18,@Funny Page,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074681764530457350.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5cb55f26893f0edae55778ae5dcb7bef.json,False,False,,,,,[],0,0,Afghanistan,#foryoupage#foryou#funny#ramo5769#fyp#fy#fy#fypシ,0,0,1,1,1,1,1,0,0,0
0,AF,7101644455102467329,1653480451,Bi margha mra you #نقطه پیدا کی #afghanistan🇦🇫 #dubai🇦🇪 پکتیاوال هلک #foryoupage #doubleexposure #foryoupage #viralvideos #viralvideos #new_trending #pakistan #@mnabi.7 @xzayx89 @rahmanullahgurbaz31 @rahilreehanofficial,6855233508160734214,Hazrat khan,Afghanistan 🇦🇫 zendabad,0,False,https://www.tiktok.com/@hazratzazai08/video/7101644455102467329?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101644455102467329&source=h5_m,707,11,0,2,85,7053654603623172869,7053654603623172869,72,7053654603623172869,original sound - ii__saaqi__ii,saaqi65,6.973041850694649e+18,saaqi65,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7053654683574881030.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/361bc65ae2a7502482f87edcc517ffc6.json,False,False,,,,,[],0,0,Afghanistan,#نقطه #afghanistan🇦🇫 #dubai🇦🇪 #foryoupage #doubleexposure #foryoupage #viralvideos #viralvideos #new_trending #pakistan #@mnabi.7,0,1,0,2,0,0,0,0,0,0
1,AF,7086645414144806146,1649988216,In Afghanistan  We don’t say Ramadan Kareem,7053855178004415489,❤️Quran❤️RAMADAN❤️🕋❤️,❤️🦋Allah 🦋❤️🦋Mohammad 🦋❤️.     10K Followers ❤️❤️,0,False,https://www.tiktok.com/@ramadan.786.99.63.allah/video/7086645414144806146?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086645414144806146&source=h5_m,26053,55,17,5,2122,7086645402313100034,7086645402313100034,72,7086645402313100034,original sound - ramadan.786.99.63.allah,❤️Quran❤️RAMADAN❤️🕋❤️,7.053855178004415e+18,❤️Quran❤️RAMADAN❤️🕋❤️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086645351175768833.mp3,,False,False,,,,,[],0,0,Afghanistan,,0,0,0,0,0,0,0,0,0,0
2,DE,7077622005654228230,1647887288,Hope Nobody Need It…#health #equiment #medical #auto #useful #foryou,7064504973316834310,user1008888879978,"sallyhill789@outlook.com
Product Link👇👇👇👇",0,False,https://www.tiktok.com/@healthmission7/video/7077622005654228230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077622005654228230&source=h5_m,26430350,1247,7037,5977,318868,6766128122128500738,6766128122128500738,10033,6766128122128500738,Paris,Else,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aca63a99735047ac9989779640d493c7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7e13b36ea0bf4878848a43e561f9bc72,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1461085630', 'external_song_key': 'apple_song_id'}]",0,0,Afghanistan,#health #equiment #medical #auto #useful #foryou,0,0,1,0,0,0,0,0,0,0
3,US,7075079729925197098,1647295368,#magician #magic #magictrick #fyp #amazing #viral #magictricks,6759221918765630470,Gianni Palumbo,Magician | NJ,0,False,https://www.tiktok.com/@gianni_palumbo/video/7075079729925197098?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075079729925197098&source=h5_m,144104145,192977,859570,1462713,12384077,7075079715458976555,7075079715458976555,72,7075079715458976555,original sound - gianni_palumbo,Gianni Palumbo,6.75922191876563e+18,Gianni Palumbo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075079727320484650.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6d838cf7f47075848cd0108220afebf0.json,False,False,,,,,[],0,0,Afghanistan,#magician #magic #magictrick #fyp #amazing #viral #magictricks,0,0,0,0,0,1,0,0,1,0
4,NG,7099374103878012165,1652951847,Reply to @queencandy47,6811033775461336069,Tik Toker,No bio yet,0,False,https://www.tiktok.com/@spark_beautyplace1/video/7099374103878012165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099374103878012165&source=h5_m,8950447,2913,6487,35910,122709,7099374058088794886,7099374058088794886,72,7099374058088794886,original sound - spark_beautyplace1,Tik Toker,6.811033775461336e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099374080809241349.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f209a4db04df9680e2bf91b65c6ee22.json,False,False,,,,,[],0,0,Afghanistan,,0,0,0,0,0,0,0,0,0,0
5,US,7086948632842210602,1650058812,Jb just wants to fly…#PassTheBIC #funny #viral #fail #flyingsquirrel,6949162862410908677,Wsb Shenanigans,"We Out Here
Main: @jb.ninjaboy",0,False,https://www.tiktok.com/@wsb.shenanigans/video/7086948632842210602?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086948632842210602&source=h5_m,73627108,87514,332718,145322,9709710,7086948581437131566,7086948581437131566,72,7086948581437131566,original sound - wsb.shenanigans,Wsb Shenanigans,6.949162862410909e+18,Wsb Shenanigans,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086948634561874731.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/472164a85073920561b1bd51531c94d7.json,False,False,,,,,[],0,0,Afghanistan,#PassTheBIC #funny #viral #fail #flyingsquirrel,0,0,0,0,1,0,0,0,1,0
6,US,7101137698722762027,1653362462,#,7057480787704464389,chibueze,"🚀Don't hesitate
You must be looking for these...👀
⬇️Click Below to Shop Now⬇️",0,False,https://www.tiktok.com/@chibueze179/video/7101137698722762027?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101137698722762027&source=h5_m,15315170,13295,4482,8607,1280415,7101137657794693931,7101137657794693931,72,7101137657794693931,original sound - chibueze179,chibueze,7.057480787704464e+18,chibueze,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101137692607384362.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/19ee53a6aa1cd90de676343d8cac0c44.json,False,False,,,,,[],0,0,Afghanistan,#,0,0,0,0,0,0,0,0,0,0
7,PH,7076002766975552795,1647510279,HAHAHA REAL OR FAKE?  🤪 Boring kasi pag traffic eh! Your 1st @ will do this ✨ Drive safely #Zaramon 😍 #fyp #zaralopez #viral,6790869847888643073,Zara lopez,"1/8 of Viva Hot Babes
Actress | Model 
For sponsorships
sweetreeces07@gmail.com",0,False,https://www.tiktok.com/@zaralopez999/video/7076002766975552795?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076002766975552795&source=h5_m,100139368,36873,26325,113557,5146788,6596673836274420486,6596673836274420486,72,6596673836274420486,Honking Challenge (Contains music from: Beep beep - Bytes),"Contains music from: ""Beep beep""",6.091431986912461e+16,Suleman Realtor DXB,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1610516073148421.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/09eed4293448f323b9ef300a7d937669.json,False,False,Bytes,Beep beep,Honking Challenge (Contains music from: Beep beep - Bytes),"Contains music from: ""Beep beep""",[],0,0,Afghanistan,#Zaramon #fyp #zaralopez #viral,0,0,0,0,0,1,0,0,1,0
0,AF,7103108591279820033,1653821346,#الله #اسلام #allah #islam,6857270407905969157,اسلام❤,follow my page,0,False,https://www.tiktok.com/@islam_for_all6/video/7103108591279820033?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103108591279820033&source=h5_m,6028,15,27,140,651,7045213228527405826,7045213228527405826,72,7045213228527405826,original sound - officail.n__4sh,Tik Toker,6.628259602763694e+18,Tik Toker,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7045213228690885378.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/87fb9da172dd2d1b8f1063dee791add6.json,False,False,,,,,[],0,0,Afghanistan,#الله #اسلام #allah #islam,0,0,0,0,0,0,0,0,0,0
1,AF,7100862607057341697,1653298413,😇❤️#foryou #viral,6668203121929846790,ɴɢʀ__ʙᴏʏ,"👑🤴شهزاده لغمان🤴👑
احساس————%100
غرور—————-%0
خسته از زنده گی——💔✋
باور کردن%0",0,False,https://www.tiktok.com/@itx__hashimi__sahib3/video/7100862607057341697?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100862607057341697&source=h5_m,4965,3,9,5,299,7017840581934762753,7017840581934762753,72,7017840581934762753,original sound - story_delyab (Contains music from: Sokak Lambası - Mc Feryad),"Contains music from: ""Sokak Lambası""",6.996750244177823e+18,story_delyab,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7017840598753250050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f12a1f95421060cf61b114945cb44c73.json,False,False,Mc Feryad,Sokak Lambası,original sound - story_delyab (Contains music from: Sokak Lambası - Mc Feryad),"Contains music from: ""Sokak Lambası""",[],0,0,Afghanistan,#foryou #viral,0,0,1,0,0,0,0,0,1,0
2,CA,7101543776212012294,1653457012,#tapatap #romance #hot,7100909822107714565,billu_bakra_,,0,False,https://www.tiktok.com/@billu_bakra_/video/7101543776212012294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101543776212012294&source=h5_m,680547,106,508,830,12279,7019168680743373595,7019168680743373595,72,7019168680743373595,original sound - sineli_ahansa12 (Contains music from: Na Raasta Maloom Na Tera Naam Pta Maloom Shorts - Rahul Soni),"Contains music from: ""Na Raasta Maloom Na Tera Naam Pta Maloom Shorts""",6.718167222731638e+18,Sineli Ahansa,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7019168614729222939.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7fa5ad7afde73f1702c8440d4c4e29a5.json,False,False,Rahul Soni,Na Raasta Maloom Na Tera Naam Pta Maloom Shorts,original sound - sineli_ahansa12 (Contains music from: Na Raasta Maloom Na Tera Naam Pta Maloom Shorts - Rahul Soni),"Contains music from: ""Na Raasta Maloom Na Tera Naam Pta Maloom Shorts""",[],0,0,Afghanistan,#tapatap #romance #hot,0,0,0,0,0,0,0,0,0,0
3,ZA,7084262295597075717,1649433351,This is Merman Real Life!!,6882476265044575233,Aamir Cali,Life is a Beautiful Accept It Dream For the Future 😍😗😙😚😘,0,False,https://www.tiktok.com/@aamircali/video/7084262295597075717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084262295597075717&source=h5_m,77255480,21558,91139,189285,1567453,7084262276982721286,7084262276982721286,72,7084262276982721286,original sound - aamircali,Aamir Cali,6.882476265044575e+18,Aamir Cali,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084262286809991941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9824ef5005ed96f5fbfec806388a3273.json,False,False,,,,,[],0,0,Afghanistan,,0,0,0,0,0,0,0,0,0,0
4,FR,7098510926340492550,1652750870,#shahin #foryou #foryoupage #vairal #video #respect @ashahin.fr @ashahin.fr @ashahin.fr,6630541459966328837,Shahin Ahmed,"My Self”
Shahin Ahmed Naam Toh Suna Hoga
   👇
Sylhety
🕶🇫🇷 #Shahin",0,False,https://www.tiktok.com/@ashahin.fr/video/7098510926340492550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098510926340492550&source=h5_m,1560881,311,98,77,57390,7065773239201139462,7065773239201139462,72,7065773239201139462,"original sound - ashahin.fr (Contains music from: Dil Ko Karaar Aaya (From ""Sukoon"") - Yasser Desai & Neha Kakkar & Rajat Nagpal)","Contains music from: ""Dil Ko Karaar Aaya (From ""Sukoon"")""",6.630541459966329e+18,Shahin Ahmed,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065773259299490566.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6107db1638e1dffb4f39f61bf40531c.json,False,False,Yasser Desai & Neha Kakkar & Rajat Nagpal,"Dil Ko Karaar Aaya (From ""Sukoon"")","original sound - ashahin.fr (Contains music from: Dil Ko Karaar Aaya (From ""Sukoon"") - Yasser Desai & Neha Kakkar & Rajat Nagpal)","Contains music from: ""Dil Ko Karaar Aaya (From ""Sukoon"")""",[],0,0,Afghanistan,#shahin #foryou #foryoupage #vairal #video #respect,0,0,1,1,0,0,0,0,0,0
5,GB,7095413465363270918,1652029685, ,7026403909577016325,Rebecca,📍London.,0,False,https://www.tiktok.com/@rebeca.madalina/video/7095413465363270918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095413465363270918&source=h5_m,2090875,858,1422,162,109510,7084527781744331525,7084527781744331525,72,7084527781744331525,original sound - emil.rengle (Contains music from: Calm Down - Rema),"Contains music from: ""Calm Down""",6.653886913885864e+18,RENGLE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084527776459524869.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c17004af78c92f0e940f648a2c58b20e.json,False,False,Rema,Calm Down,original sound - emil.rengle (Contains music from: Calm Down - Rema),"Contains music from: ""Calm Down""",[],0,0,Afghanistan,,0,0,0,0,0,0,0,0,0,0
6,US,7093258132448775470,1651527857,Back to what started it all. #miltok #airborneschool #miltokcommunity #airborne #army #military,6770319728802350085,Austin Knight,"Jesus follower | Soldier | Paratrooper |
Lover of @officialskylinechili",0,False,https://www.tiktok.com/@austintknight/video/7093258132448775470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093258132448775470&source=h5_m,8183549,383,1231,7094,99083,7093258079034280746,7093258079034280746,72,7093258079034280746,original sound - austintknight,Austin Knight,6.77031972880235e+18,Austin Knight,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093258129714006830.mp3,,False,False,,,,,[],0,0,Afghanistan,#miltok #airborneschool #miltokcommunity #airborne #army #military,0,0,0,0,0,0,0,0,0,0
